acc f1 gmulti gmacro
0.7407847800237812 0.6667384798028267 0.6247224673689085 0.8198806131404599
0.7390243902439024 0.6767996013843157 0.5918506692316957 0.8247007775515529
0.7560355781448539 0.7041651326581329 0.6223508574527408 0.8340600704345625
0.7426376440460948 0.6884720044109 0.5758742660569468 0.828671500888221
0.7674418604651163 0.7246461014805398 0.6645701191248302 0.8536516737143436
0.7596513075965131 0.7230659233611844 0.6714235982980848 0.851340793151481
0.7463414634146341 0.7130733443100737 0.6332035405207576 0.8465127301624848
0.7367773677736777 0.6883214203430454 0.5999137782296953 0.8313661866987434
0.737037037037037 0.6588210851220909 0.5043090243786422 0.8205700810105712
0.7552533992583437 0.701892198566726 0.6232306863140055 0.8394308766238663
