acc f1 gmulti gmacro
0.992503748125937 0.9891035034204467 0.9913951270898741 0.9951449632824572
0.9923195084485407 0.985604907366688 0.9864884976000166 0.9928105507667513
0.9865871833084948 0.9777632909371506 0.9811149627718629 0.989602046604279
0.9839181286549707 0.9762263606256136 0.9764350429389969 0.9871100546588677
0.9835575485799701 0.973940137852894 0.970562481836617 0.9842610813587869
0.9815384615384616 0.9706393388078421 0.9681732347242037 0.9830955686978866
0.9878787878787879 0.9833297293046845 0.9878277593978328 0.9930122928981933
0.99836867862969 0.9927408663145769 0.9864765349436068 0.993329979934376
0.9890625 0.9796461956702591 0.9847383355149391 0.9916088555507654
0.9865067466266867 0.9760965465872913 0.9768109106019673 0.9876098487555653
