acc f1 gmulti gmacro
0.7309941520467836 0.6575285399817791 0.6099802203426372 0.8115497149634845
0.7247058823529412 0.68209463776806 0.5994739098241039 0.8288406794126627
0.7346698113207547 0.7101044726690521 0.6420135871367934 0.8372461484305189
0.7012987012987013 0.6779141010928694 0.5724018876357584 0.8219415973244808
0.7656804733727811 0.7281908738077582 0.6830599928220044 0.8554391218498206
0.7381516587677726 0.7154800700318222 0.6586877143735563 0.8431269553999257
0.736904761904762 0.7150829281525689 0.6384234084556852 0.84627476869121
0.7299880525686977 0.6894474171880157 0.6142639150651158 0.8334329049093323
0.7260765550239234 0.6595547102078575 0.5111530892104117 0.8188615220621306
0.7463942307692307 0.6925121935613807 0.6134754791634954 0.8357514779514987
