acc f1 gmulti gmacro
0.9721886336154776 0.9657379969745504 0.9708284718627679 0.9832782906049288
0.9553140096618358 0.9475519807535527 0.9531805502559404 0.9735095598299263
0.9625603864734299 0.9509969333498746 0.9547377045304392 0.9747532605741966
0.9577804583835947 0.9498024836734514 0.9500347710686285 0.97240115800615
0.9699519230769231 0.9643324028699626 0.963046352795342 0.9795173534355469
0.9635479951397327 0.9544684326500549 0.9550502595590346 0.9753849542819505
0.9526123936816525 0.9458663835905882 0.9505875512961425 0.9720027552482694
0.9488428745432399 0.942783419148393 0.952190930065689 0.9722858785912252
0.956949569495695 0.9435692624366208 0.9481578611651293 0.9711862354724574
0.9557739557739557 0.9472507064695455 0.9574967839642458 0.9756714621016147
