0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,,
3.6242968045473383,22.172311025953498,18.134018932183473,4.36768274638858,1.5375486651971415,3.8009725370745984,3.698998347636568,23.03155294661841,0.0,1.7990164316445125,1.1991950252121808,10.646149251618741,2.862100064302447,2.4492215040776437,0.6769357175448714,0,BENIGN
0.0,52.145727085558505,0.10781749491426913,0.0,0.0,0.0,0.05405405405405406,10.863700035708145,0.0,0.0,0.0,36.828701329765025,0.0,0.0,0.0,1,Bot
0.04825150480537829,0.06753329394132866,83.08974263821544,0.06995788854967722,0.08703060401114099,0.009617126358235339,0.0,11.990564130738893,0.0,0.0,0.0,0.026471802902779517,2.5935830420267982,2.0172479684503193,0.0,2,DDoS
0.14777464435274393,0.0,0.5522520185921911,80.32889947258376,2.0401824420162726,0.8582836687199208,3.470327153791284,0.49255832172678504,0.0,0.0,0.0,0.0,0.0,12.109722278217049,0.0,3,DoSGoldenEye
0.09036726360674775,2.4343184096991637,10.48493487747791,0.001650390660408118,75.32157610174093,0.03531919401252505,0.1765644079818745,9.631028080544418,0.0,0.0,0.13587002753192384,1.1381773915847755,0.0,0.5485313447686402,0.0016625103906899418,4,DoSHulk
1.5063498306746514,5.063767663631829,0.47059860120161756,12.010248854945745,0.0,72.36533680816655,4.1787469006619045,0.0,0.0,0.0,0.018796992481203006,0.0752589019719109,3.425733890886763,0.8098317213588204,0.07532983401900979,5,DoSSlowhttptest
0.0,3.79215034616544,0.06987119422608995,31.360488060820757,2.0802686282973513,2.5892253769433977,50.26020447982594,6.47344544728737,0.0,0.0,0.0872634655568183,2.7270367724605267,0.3682808885880581,0.08744749657217875,0.10431784325607232,6,DoSslowloris
0.0,0.9448248952257445,0.16237273406360186,0.0,0.0,0.0,0.0,98.78947032366595,0.0,0.0,0.0,0.08853914763641434,0.0,0.0,0.014792899408284025,7,FTP-Patator
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8,Heartbleed
0.0,3.333333333333333,0.0,2.5,5.0,8.333333333333332,11.666666666666666,5.0,0.0,61.666666666666664,2.5,0.0,0.0,0.0,0.0,9,Infiltration
0.0035324267018324055,21.083562730556196,0.035740361246747274,0.03304027748400078,0.013424379375007792,0.0,0.17173457743351558,55.40660072842254,0.0,0.0,22.901039433163575,0.003456107716674309,0.33935625775353234,0.0035430366255733226,0.004969683520814317,10,PortScan
0.0,0.05102070279790951,0.13622855235094583,0.0,0.034071550255536626,0.0,0.0,0.6297183129535576,0.0,0.0,0.03404277510908175,99.11491810653295,0.0,0.0,0.0,11,SSH-Patator
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.613615721959409,4.623318971350635,3.8929671839622784,81.87009812272768,12,WebAttackBruteForce
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,40.0,15.0,13,WebAttackSqlInjection
1.099022952853598,0.0,0.0,0.3125763125763126,0.0,0.0,0.0,1.8562166999667002,0.0,0.0,0.0,0.7889267990074441,0.46153846153846156,0.7716346153846154,94.71008415867286,14,WebAttackXSS
